Date,Country,Migration State,Arrivals,Arrivals: Gender Male,Arrivals: Gender Female
1/01/2020,Gambia,Sarawak,0,0,0
1/01/2020,Gambia,Selangor,67,52,15
1/01/2020,Guinea-Bissau,Johor,2,2,0
1/01/2020,Guinea-Bissau,Selangor,3,3,0
1/01/2020,Equatorial Guinea,Johor,0,0,0
1/01/2020,Equatorial Guinea,Selangor,7,4,3
1/01/2020,Greece,Johor,65,53,12
1/01/2020,Greece,Kedah,41,21,20
1/01/2020,Greece,Kelantan,1,1,0
1/01/2020,Greece,Melaka,4,3,1
1/01/2020,Greece,Negeri Sembilan,0,0,0
1/01/2020,Greece,Pahang,0,0,0
1/01/2020,Greece,Perak,3,1,2
1/01/2020,Greece,Perlis,7,4,3
1/01/2020,Greece,Pulau Pinang,7,6,1
1/01/2020,Greece,Sabah,2,2,0
1/01/2020,Greece,Sarawak,8,4,4
1/01/2020,Greece,Selangor,258,183,75
1/01/2020,Grenada,Johor,12,10,2
1/01/2020,Grenada,Kedah,0,0,0
1/01/2020,Grenada,Pulau Pinang,1,1,0
1/01/2020,Grenada,Sabah,0,0,0
1/01/2020,Grenada,Sarawak,0,0,0
1/01/2020,Grenada,Selangor,25,15,10
1/01/2020,Greenland,Johor,0,0,0
1/01/2020,Greenland,Selangor,0,0,0
1/01/2020,Guatemala,Johor,0,0,0
1/01/2020,Guatemala,Kedah,0,0,0
1/01/2020,Guatemala,Pahang,1,0,1
1/01/2020,Guatemala,Perak,0,0,0
1/01/2020,Guatemala,Pulau Pinang,0,0,0
1/01/2020,Guatemala,Sabah,0,0,0
1/01/2020,Guatemala,Sarawak,0,0,0
1/01/2020,Guatemala,Selangor,26,15,11
1/01/2020,Guatemala,W.P. Labuan,0,0,0
1/01/2020,Guyana,Johor,2,2,0
1/01/2020,Guyana,Kedah,0,0,0
1/01/2020,Guyana,Pulau Pinang,0,0,0
1/01/2020,Guyana,Sarawak,0,0,0
1/01/2020,Guyana,Selangor,8,4,4
1/01/2020,Hong Kong,Johor,0,0,0
1/01/2020,Hong Kong,Kedah,0,0,0
1/01/2020,Hong Kong,Kelantan,0,0,0
1/01/2020,Hong Kong,Pahang,0,0,0
1/01/2020,Hong Kong,Perak,25,13,12
1/01/2020,Hong Kong,Perlis,0,0,0
1/01/2020,Hong Kong,Pulau Pinang,0,0,0
1/01/2020,Hong Kong,Sabah,3,1,2
1/01/2020,Hong Kong,Sarawak,7,5,2
1/01/2020,Hong Kong,Selangor,0,0,0
1/01/2020,Hong Kong,Terengganu,0,0,0
1/01/2020,Heard Island and McDonald Islands,Johor,0,0,0
1/01/2020,Honduras,Johor,10,4,6
1/01/2020,Honduras,Kedah,2,1,1
1/01/2020,Honduras,Perak,0,0,0
1/01/2020,Honduras,Pulau Pinang,0,0,0
1/01/2020,Honduras,Sabah,1,1,0
1/01/2020,Honduras,Sarawak,0,0,0
1/01/2020,Honduras,Selangor,21,13,8
1/01/2020,Croatia,Johor,72,44,28
1/01/2020,Croatia,Kedah,26,17,9
1/01/2020,Croatia,Kelantan,0,0,0
1/01/2020,Croatia,Melaka,0,0,0
1/01/2020,Croatia,Pahang,1,1,0
1/01/2020,Croatia,Perak,1,0,1
1/01/2020,Croatia,Perlis,1,1,0
1/01/2020,Croatia,Pulau Pinang,8,7,1
1/01/2020,Croatia,Sabah,0,0,0
1/01/2020,Croatia,Sarawak,9,8,1
1/01/2020,Croatia,Selangor,340,207,133
1/01/2020,Haiti,Johor,0,0,0
1/01/2020,Haiti,Kedah,0,0,0
1/01/2020,Haiti,Kelantan,0,0,0
1/01/2020,Haiti,Perak,0,0,0
1/01/2020,Haiti,Pulau Pinang,0,0,0
1/01/2020,Haiti,Sabah,0,0,0
1/01/2020,Haiti,Selangor,5,4,1
1/01/2020,Hungary,Johor,93,56,37
1/01/2020,Hungary,Kedah,281,148,133
1/01/2020,Hungary,Kelantan,1,0,1
1/01/2020,Hungary,Pahang,0,0,0
1/01/2020,Hungary,Perak,0,0,0
1/01/2020,Hungary,Perlis,6,3,3
1/01/2020,Hungary,Pulau Pinang,77,46,31
1/01/2020,Hungary,Sabah,20,12,8
1/01/2020,Hungary,Sarawak,19,14,5
1/01/2020,Hungary,Selangor,1067,555,512
1/01/2020,Hungary,W.P. Labuan,0,0,0
1/01/2020,Indonesia,Johor,146428,75004,71424
1/01/2020,Indonesia,Kedah,5574,2183,3391
1/01/2020,Indonesia,Kelantan,195,91,104
1/01/2020,Indonesia,Melaka,5852,2696,3156
1/01/2020,Indonesia,Negeri Sembilan,3379,2169,1210
1/01/2020,Indonesia,Pahang,24,12,12
1/01/2020,Indonesia,Perak,228,78,150
1/01/2020,Indonesia,Perlis,648,307,341
1/01/2020,Indonesia,Pulau Pinang,25021,8736,16285
1/01/2020,Indonesia,Sabah,4962,2523,2439
1/01/2020,Indonesia,Sarawak,43648,25764,17884
1/01/2020,Indonesia,Selangor,137859,65764,72095
1/01/2020,Indonesia,Terengganu,0,0,0
1/01/2020,Indonesia,W.P. Labuan,134,87,47
1/01/2020,India,Johor,25250,18364,6886
1/01/2020,India,Kedah,953,553,400
1/01/2020,India,Kelantan,22,20,2
1/01/2020,India,Melaka,20,16,4
1/01/2020,India,Negeri Sembilan,1,1,0
1/01/2020,India,Pahang,16,15,1
1/01/2020,India,Perak,357,248,109
1/01/2020,India,Perlis,30,27,3
1/01/2020,India,Pulau Pinang,736,524,212
1/01/2020,India,Sabah,102,64,38
1/01/2020,India,Sarawak,1989,1666,323
1/01/2020,India,Selangor,69072,48859,20213
1/01/2020,India,Terengganu,0,0,0
1/01/2020,India,W.P. Labuan,118,107,11
1/01/2020, British Indian Ocean Territory,Pulau Pinang,0,0,0
1/01/2020, British Indian Ocean Territory,Selangor,0,0,0
1/01/2020,Ireland,Johor,323,214,109
1/01/2020,Ireland,Kedah,128,74,54
1/01/2020,Ireland,Kelantan,3,3,0
1/01/2020,Ireland,Negeri Sembilan,0,0,0
1/01/2020,Ireland,Pahang,2,2,0
1/01/2020,Ireland,Perak,8,7,1
1/01/2020,Ireland,Perlis,17,9,8
1/01/2020,Ireland,Pulau Pinang,132,89,43
1/01/2020,Ireland,Sabah,36,23,13
1/01/2020,Ireland,Sarawak,35,22,13
1/01/2020,Ireland,Selangor,1463,921,542
1/01/2020,Ireland,Terengganu,0,0,0
1/01/2020,Ireland,W.P. Labuan,4,4,0
1/01/2020,"Iran, Islamic Republic of",Johor,443,245,198
1/01/2020,"Iran, Islamic Republic of",Kedah,20,15,5
1/01/2020,"Iran, Islamic Republic of",Kelantan,1,1,0
1/01/2020,"Iran, Islamic Republic of",Perak,0,0,0
1/01/2020,"Iran, Islamic Republic of",Perlis,1,1,0
1/01/2020,"Iran, Islamic Republic of",Pulau Pinang,3,2,1
1/01/2020,"Iran, Islamic Republic of",Sabah,10,6,4
1/01/2020,"Iran, Islamic Republic of",Sarawak,8,7,1
1/01/2020,"Iran, Islamic Republic of",Selangor,4149,2272,1877
1/01/2020,"Iran, Islamic Republic of",W.P. Labuan,1,1,0
1/01/2020,Iraq,Johor,95,64,31
1/01/2020,Iraq,Kedah,10,7,3
1/01/2020,Iraq,Kelantan,0,0,0
1/01/2020,Iraq,Melaka,0,0,0
1/01/2020,Iraq,Pahang,0,0,0
1/01/2020,Iraq,Perak,0,0,0
1/01/2020,Iraq,Perlis,0,0,0
1/01/2020,Iraq,Pulau Pinang,9,7,2
1/01/2020,Iraq,Sabah,2,2,0
1/01/2020,Iraq,Sarawak,0,0,0
1/01/2020,Iraq,Selangor,1635,1185,450
1/01/2020,Iceland,Johor,7,4,3
1/01/2020,Iceland,Kedah,6,4,2
1/01/2020,Iceland,Kelantan,0,0,0
1/01/2020,Iceland,Perak,0,0,0
1/01/2020,Iceland,Perlis,4,1,3
1/01/2020,Iceland,Pulau Pinang,1,1,0
1/01/2020,Iceland,Sabah,1,1,0
1/01/2020,Iceland,Sarawak,3,2,1
1/01/2020,Iceland,Selangor,104,57,47
1/01/2020,Iceland,W.P. Labuan,0,0,0
1/01/2020,Israel,Pulau Pinang,0,0,0
1/01/2020,Italy,Johor,696,498,198
1/01/2020,Italy,Kedah,1186,613,573
1/01/2020,Italy,Kelantan,10,9,1
1/01/2020,Italy,Melaka,1,1,0
1/01/2020,Italy,Negeri Sembilan,2,2,0
1/01/2020,Italy,Pahang,0,0,0
1/01/2020,Italy,Perak,14,12,2
1/01/2020,Italy,Perlis,47,35,12
1/01/2020,Italy,Pulau Pinang,157,98,59
1/01/2020,Italy,Sabah,53,33,20
1/01/2020,Italy,Sarawak,35,23,12
1/01/2020,Italy,Selangor,3411,2241,1170
1/01/2020,Italy,W.P. Labuan,2,0,2
1/01/2020,Jamaica,Johor,5,0,5
1/01/2020,Jamaica,Kedah,1,0,1
1/01/2020,Jamaica,Perak,0,0,0
1/01/2020,Jamaica,Pulau Pinang,0,0,0
1/01/2020,Jamaica,Sabah,0,0,0
1/01/2020,Jamaica,Sarawak,0,0,0
1/01/2020,Jamaica,Selangor,40,11,29
1/01/2020,Jamaica,W.P. Labuan,0,0,0
1/01/2020,Jordan,Johor,74,28,46
1/01/2020,Jordan,Kedah,33,17,16
1/01/2020,Jordan,Kelantan,1,1,0
1/01/2020,Jordan,Melaka,0,0,0
1/01/2020,Jordan,Perlis,1,1,0
1/01/2020,Jordan,Pulau Pinang,24,7,17
1/01/2020,Jordan,Sabah,9,8,1
1/01/2020,Jordan,Sarawak,2,2,0
1/01/2020,Jordan,Selangor,1227,751,476
1/01/2020,Jordan,W.P. Labuan,0,0,0
1/01/2020,Japan,Johor,9179,5771,3408
1/01/2020,Japan,Kedah,892,477,415
1/01/2020,Japan,Kelantan,18,17,1
1/01/2020,Japan,Melaka,2,2,0
1/01/2020,Japan,Negeri Sembilan,0,0,0
1/01/2020,Japan,Pahang,17,12,5
1/01/2020,Japan,Perak,74,51,23
1/01/2020,Japan,Perlis,123,86,37
1/01/2020,Japan,Pulau Pinang,1891,1286,605
1/01/2020,Japan,Sabah,899,424,475
1/01/2020,Japan,Sarawak,317,225,92
1/01/2020,Japan,Selangor,30603,18965,11638
1/01/2020,Japan,W.P. Labuan,14,10,4
1/01/2020,Kazakhstan,Johor,69,28,41
1/01/2020,Kazakhstan,Kedah,475,213,262
1/01/2020,Kazakhstan,Kelantan,3,0,3
1/01/2020,Kazakhstan,Melaka,0,0,0
1/01/2020,Kazakhstan,Perak,0,0,0
1/01/2020,Kazakhstan,Perlis,9,4,5
1/01/2020,Kazakhstan,Pulau Pinang,12,5,7
1/01/2020,Kazakhstan,Sabah,2,2,0
1/01/2020,Kazakhstan,Sarawak,10,5,5
1/01/2020,Kazakhstan,Selangor,3602,1509,2093
1/01/2020,Kazakhstan,W.P. Labuan,1,0,1
1/01/2020,Kenya,Johor,139,62,77
1/01/2020,Kenya,Kedah,2,2,0
1/01/2020,Kenya,Kelantan,0,0,0
1/01/2020,Kenya,Perak,0,0,0
1/01/2020,Kenya,Perlis,2,1,1
1/01/2020,Kenya,Pulau Pinang,4,2,2
1/01/2020,Kenya,Sabah,0,0,0
1/01/2020,Kenya,Sarawak,2,2,0
1/01/2020,Kenya,Selangor,386,209,177
1/01/2020,Kyrgyzstan,Johor,25,16,9
1/01/2020,Kyrgyzstan,Kedah,37,17,20
1/01/2020,Kyrgyzstan,Kelantan,0,0,0
1/01/2020,Kyrgyzstan,Perak,0,0,0
1/01/2020,Kyrgyzstan,Perlis,3,0,3
1/01/2020,Kyrgyzstan,Pulau Pinang,3,1,2
1/01/2020,Kyrgyzstan,Sabah,2,1,1
1/01/2020,Kyrgyzstan,Sarawak,0,0,0
1/01/2020,Kyrgyzstan,Selangor,717,334,383
1/01/2020,Cambodia,Johor,2942,1236,1706
1/01/2020,Cambodia,Kedah,209,121,88
1/01/2020,Cambodia,Kelantan,1111,831,280
1/01/2020,Cambodia,Melaka,0,0,0
1/01/2020,Cambodia,Negeri Sembilan,0,0,0
1/01/2020,Cambodia,Pahang,0,0,0
1/01/2020,Cambodia,Perak,24,18,6
1/01/2020,Cambodia,Perlis,801,629,172
1/01/2020,Cambodia,Pulau Pinang,4,0,4
1/01/2020,Cambodia,Sabah,2,1,1
1/01/2020,Cambodia,Sarawak,29,15,14
1/01/2020,Cambodia,Selangor,4784,2186,2598
1/01/2020,Cambodia,W.P. Labuan,0,0,0
1/01/2020,Kiribati,Johor,4,4,0
1/01/2020,Kiribati,Sabah,0,0,0
1/01/2020,Kiribati,Selangor,1,1,0
1/01/2020,Saint Kitts and Nevis,Johor,10,7,3
1/01/2020,Saint Kitts and Nevis,Kedah,0,0,0
1/01/2020,Saint Kitts and Nevis,Perlis,0,0,0
1/01/2020,Saint Kitts and Nevis,Pulau Pinang,4,2,2
1/01/2020,Saint Kitts and Nevis,Sabah,1,1,0
1/01/2020,Saint Kitts and Nevis,Selangor,48,34,14
1/01/2020,Saint Kitts and Nevis,W.P. Labuan,0,0,0
1/01/2020,"Korea, Republic of",Johor,29631,13776,15855
1/01/2020,"Korea, Republic of",Kedah,548,266,282
1/01/2020,"Korea, Republic of",Kelantan,7,5,2
1/01/2020,"Korea, Republic of",Melaka,1,1,0
1/01/2020,"Korea, Republic of",Negeri Sembilan,7,4,3
1/01/2020,"Korea, Republic of",Pahang,19,9,10
1/01/2020,"Korea, Republic of",Perak,17,8,9
1/01/2020,"Korea, Republic of",Perlis,111,80,31
1/01/2020,"Korea, Republic of",Pulau Pinang,765,379,386
1/01/2020,"Korea, Republic of",Sabah,33316,14024,19292
1/01/2020,"Korea, Republic of",Sarawak,425,258,167
1/01/2020,"Korea, Republic of",Selangor,33486,16434,17052
1/01/2020,"Korea, Republic of",Terengganu,0,0,0
1/01/2020,"Korea, Republic of",W.P. Labuan,24,16,8
1/01/2020,Kuwait,Johor,174,71,103
1/01/2020,Kuwait,Kedah,6,3,3
1/01/2020,Kuwait,Kelantan,0,0,0
1/01/2020,Kuwait,Perak,0,0,0
1/01/2020,Kuwait,Perlis,0,0,0
1/01/2020,Kuwait,Pulau Pinang,9,2,7
1/01/2020,Kuwait,Sabah,0,0,0
1/01/2020,Kuwait,Sarawak,0,0,0
1/01/2020,Kuwait,Selangor,1032,540,492
1/01/2020,Kuwait,W.P. Labuan,0,0,0
1/01/2020, Lao People's Democratic Republic,Johor,228,72,156
1/01/2020, Lao People's Democratic Republic,Kedah,1165,87,1078
1/01/2020, Lao People's Democratic Republic,Kelantan,209,78,131
1/01/2020, Lao People's Democratic Republic,Melaka,0,0,0
1/01/2020, Lao People's Democratic Republic,Perak,16,0,16
1/01/2020, Lao People's Democratic Republic,Perlis,533,134,399
1/01/2020, Lao People's Democratic Republic,Pulau Pinang,10,2,8
1/01/2020, Lao People's Democratic Republic,Sabah,1,0,1
1/01/2020, Lao People's Democratic Republic,Sarawak,0,0,0
1/01/2020, Lao People's Democratic Republic,Selangor,462,159,303
1/01/2020, Lao People's Democratic Republic,W.P. Labuan,0,0,0
1/01/2020,Lebanon,Johor,20,13,7
1/01/2020,Lebanon,Kedah,2,2,0
1/01/2020,Lebanon,Kelantan,0,0,0
1/01/2020,Lebanon,Pahang,0,0,0
1/01/2020,Lebanon,Perak,0,0,0
1/01/2020,Lebanon,Perlis,0,0,0
1/01/2020,Lebanon,Pulau Pinang,4,1,3
1/01/2020,Lebanon,Sabah,0,0,0
1/01/2020,Lebanon,Sarawak,1,1,0
1/01/2020,Lebanon,Selangor,258,160,98
1/01/2020,Lebanon,W.P. Labuan,0,0,0
1/01/2020,Liberia,Johor,5,5,0
1/01/2020,Liberia,Kedah,0,0,0
1/01/2020,Liberia,Sabah,0,0,0
1/01/2020,Liberia,Sarawak,0,0,0
1/01/2020,Liberia,Selangor,10,8,2
1/01/2020,Libya,Johor,22,14,8
1/01/2020,Libya,Kedah,2,2,0
1/01/2020,Libya,Perlis,0,0,0
1/01/2020,Libya,Pulau Pinang,7,3,4
1/01/2020,Libya,Sabah,1,1,0
1/01/2020,Libya,Sarawak,1,0,1
1/01/2020,Libya,Selangor,867,637,230
1/01/2020,Saint Lucia,Johor,4,2,2
1/01/2020,Saint Lucia,Kedah,0,0,0
1/01/2020,Saint Lucia,Pulau Pinang,0,0,0
1/01/2020,Saint Lucia,Sarawak,0,0,0
1/01/2020,Saint Lucia,Selangor,14,12,2
1/01/2020,Liechtenstein,Johor,4,4,0
1/01/2020,Liechtenstein,Kedah,2,2,0
1/01/2020,Liechtenstein,Perlis,0,0,0
1/01/2020,Liechtenstein,Pulau Pinang,1,1,0
1/01/2020,Liechtenstein,Sabah,0,0,0
1/01/2020,Liechtenstein,Sarawak,0,0,0
1/01/2020,Liechtenstein,Selangor,7,4,3
1/01/2020,LKA,Johor,1199,841,358
1/01/2020,LKA,Kedah,17,11,6
1/01/2020,LKA,Kelantan,0,0,0
1/01/2020,LKA,Melaka,0,0,0
1/01/2020,LKA,Pahang,1,1,0
1/01/2020,LKA,Perak,4,3,1
1/01/2020,LKA,Perlis,0,0,0
1/01/2020,LKA,Pulau Pinang,50,33,17
1/01/2020,LKA,Sabah,0,0,0
1/01/2020,LKA,Sarawak,20,16,4
1/01/2020,LKA,Selangor,3454,2153,1301
1/01/2020,LKA,W.P. Labuan,1,0,1
1/01/2020,Lesotho,Johor,0,0,0
1/01/2020,Lesotho,Kedah,0,0,0
1/01/2020,Lesotho,Pulau Pinang,0,0,0
1/01/2020,Lesotho,Sarawak,0,0,0
1/01/2020,Lesotho,Selangor,6,4,2
1/01/2020,Lithuania,Johor,91,41,50
1/01/2020,Lithuania,Kedah,48,25,23
1/01/2020,Lithuania,Kelantan,2,1,1
1/01/2020,Lithuania,Pahang,0,0,0
1/01/2020,Lithuania,Perak,0,0,0
1/01/2020,Lithuania,Perlis,12,9,3
1/01/2020,Lithuania,Pulau Pinang,3,0,3
1/01/2020,Lithuania,Sabah,9,6,3
1/01/2020,Lithuania,Sarawak,10,5,5
1/01/2020,Lithuania,Selangor,344,175,169
1/01/2020,Lithuania,W.P. Labuan,0,0,0
1/01/2020,Luxembourg,Johor,11,8,3
1/01/2020,Luxembourg,Kedah,2,1,1
1/01/2020,Luxembourg,Kelantan,0,0,0
1/01/2020,Luxembourg,Perak,0,0,0
1/01/2020,Luxembourg,Perlis,1,1,0
1/01/2020,Luxembourg,Pulau Pinang,2,1,1
1/01/2020,Luxembourg,Sabah,0,0,0
1/01/2020,Luxembourg,Sarawak,0,0,0
1/01/2020,Luxembourg,Selangor,38,23,15
1/01/2020,Latvia,Johor,61,27,34
1/01/2020,Latvia,Kedah,44,21,23
1/01/2020,Latvia,Kelantan,0,0,0
1/01/2020,Latvia,Pahang,0,0,0
1/01/2020,Latvia,Perak,0,0,0
1/01/2020,Latvia,Perlis,3,3,0
1/01/2020,Latvia,Pulau Pinang,6,4,2
1/01/2020,Latvia,Sabah,68,29,39
1/01/2020,Latvia,Sarawak,1,1,0
1/01/2020,Latvia,Selangor,254,119,135
1/01/2020,Latvia,W.P. Labuan,0,0,0
1/01/2020,Macao,Johor,0,0,0
1/01/2020,Macao,Pahang,0,0,0
1/01/2020,Macao,Perak,0,0,0
1/01/2020,Macao,Selangor,0,0,0
1/01/2020,Macao,W.P. Labuan,0,0,0
1/01/2020,Morocco,Johor,59,49,10
1/01/2020,Morocco,Kedah,17,14,3
1/01/2020,Morocco,Kelantan,1,1,0
1/01/2020,Morocco,Melaka,0,0,0
1/01/2020,Morocco,Pahang,0,0,0
1/01/2020,Morocco,Perak,0,0,0
1/01/2020,Morocco,Perlis,0,0,0
1/01/2020,Morocco,Pulau Pinang,6,2,4
1/01/2020,Morocco,Sabah,5,2,3
1/01/2020,Morocco,Sarawak,7,5,2
1/01/2020,Morocco,Selangor,858,438,420
1/01/2020,Morocco,W.P. Labuan,0,0,0
1/01/2020,Monaco,Johor,1,0,1
1/01/2020,Monaco,Kedah,0,0,0
1/01/2020,Monaco,Sabah,0,0,0
1/01/2020,Monaco,Selangor,2,1,1
1/01/2020,"Moldova, Republic of",Johor,3,2,1
1/01/2020,"Moldova, Republic of",Kedah,11,6,5
1/01/2020,"Moldova, Republic of",Kelantan,2,1,1
1/01/2020,"Moldova, Republic of",Negeri Sembilan,0,0,0
1/01/2020,"Moldova, Republic of",Perlis,0,0,0
1/01/2020,"Moldova, Republic of",Pulau Pinang,2,0,2
1/01/2020,"Moldova, Republic of",Sabah,9,5,4
1/01/2020,"Moldova, Republic of",Sarawak,0,0,0
1/01/2020,"Moldova, Republic of",Selangor,32,10,22
1/01/2020,Madagascar,Johor,18,9,9
1/01/2020,Madagascar,Kedah,3,1,2
1/01/2020,Madagascar,Perak,0,0,0
1/01/2020,Madagascar,Perlis,0,0,0
1/01/2020,Madagascar,Pulau Pinang,0,0,0
1/01/2020,Madagascar,Sabah,0,0,0
1/01/2020,Madagascar,Sarawak,0,0,0
1/01/2020,Madagascar,Selangor,55,32,23
1/01/2020,Maldives,Johor,295,144,151
1/01/2020,Maldives,Kedah,1,1,0
1/01/2020,Maldives,Kelantan,0,0,0
1/01/2020,Maldives,Perak,0,0,0
1/01/2020,Maldives,Perlis,2,1,1
1/01/2020,Maldives,Pulau Pinang,2,1,1
1/01/2020,Maldives,Sabah,0,0,0
1/01/2020,Maldives,Sarawak,0,0,0
1/01/2020,Maldives,Selangor,2241,1185,1056
1/01/2020,Mexico,Johor,151,78,73
1/01/2020,Mexico,Kedah,11,3,8
1/01/2020,Mexico,Kelantan,0,0,0
1/01/2020,Mexico,Pahang,0,0,0
1/01/2020,Mexico,Perak,2,1,1
1/01/2020,Mexico,Perlis,1,1,0
1/01/2020,Mexico,Pulau Pinang,27,17,10
1/01/2020,Mexico,Sabah,3,2,1
1/01/2020,Mexico,Sarawak,8,6,2
1/01/2020,Mexico,Selangor,554,313,241
1/01/2020,Mexico,W.P. Labuan,0,0,0
1/01/2020,Marshall Islands,Johor,0,0,0
1/01/2020,Marshall Islands,Kedah,0,0,0
1/01/2020,Marshall Islands,Perak,0,0,0
1/01/2020,Marshall Islands,Pulau Pinang,0,0,0
1/01/2020,Marshall Islands,Sabah,0,0,0
1/01/2020,Marshall Islands,Selangor,1,1,0
1/01/2020,North Macedonia,Johor,10,5,5
1/01/2020,North Macedonia,Kedah,2,2,0
1/01/2020,North Macedonia,Perak,0,0,0
1/01/2020,North Macedonia,Pulau Pinang,0,0,0
1/01/2020,North Macedonia,Sabah,2,1,1
1/01/2020,North Macedonia,Sarawak,1,1,0
1/01/2020,North Macedonia,Selangor,22,16,6
1/01/2020,Mali,Johor,0,0,0
1/01/2020,Mali,Sabah,0,0,0
1/01/2020,Mali,Selangor,11,8,3
1/01/2020,Malta,Johor,9,7,2
1/01/2020,Malta,Kedah,3,3,0
1/01/2020,Malta,Kelantan,0,0,0
1/01/2020,Malta,Perak,2,0,2
1/01/2020,Malta,Perlis,0,0,0
1/01/2020,Malta,Pulau Pinang,0,0,0
1/01/2020,Malta,Sabah,1,1,0
1/01/2020,Malta,Sarawak,0,0,0
1/01/2020,Malta,Selangor,47,31,16
1/01/2020,Malta,W.P. Labuan,2,1,1
1/01/2020,Myanmar,Johor,5305,1824,3481
1/01/2020,Myanmar,Kedah,12,6,6
1/01/2020,Myanmar,Kelantan,3,1,2
1/01/2020,Myanmar,Negeri Sembilan,0,0,0
1/01/2020,Myanmar,Pahang,2,1,1
1/01/2020,Myanmar,Perak,14,3,11
1/01/2020,Myanmar,Perlis,5,0,5
1/01/2020,Myanmar,Pulau Pinang,310,168,142
1/01/2020,Myanmar,Sabah,8,0,8
1/01/2020,Myanmar,Sarawak,121,63,58
1/01/2020,Myanmar,Selangor,10964,8342,2622
1/01/2020,Myanmar,Terengganu,0,0,0
1/01/2020,Myanmar,W.P. Labuan,0,0,0
1/01/2020,Montenegro,Johor,1,1,0
1/01/2020,Montenegro,Kedah,0,0,0
1/01/2020,Montenegro,Pulau Pinang,1,1,0
1/01/2020,Montenegro,Sabah,0,0,0
1/01/2020,Montenegro,Sarawak,0,0,0
1/01/2020,Montenegro,Selangor,22,17,5
1/01/2020,Mongolia,Johor,273,118,155
1/01/2020,Mongolia,Kedah,14,2,12
1/01/2020,Mongolia,Kelantan,0,0,0
1/01/2020,Mongolia,Perak,0,0,0
1/01/2020,Mongolia,Perlis,1,0,1
1/01/2020,Mongolia,Pulau Pinang,9,7,2
1/01/2020,Mongolia,Sabah,10,5,5
1/01/2020,Mongolia,Sarawak,5,5,0
1/01/2020,Mongolia,Selangor,607,249,358
1/01/2020,Northern Mariana Islands,Selangor,2,2,0
1/01/2020,Mozambique,Johor,0,0,0
1/01/2020,Mozambique,Kedah,0,0,0
1/01/2020,Mozambique,Perak,1,1,0
1/01/2020,Mozambique,Pulau Pinang,0,0,0
1/01/2020,Mozambique,Sabah,1,1,0
1/01/2020,Mozambique,Sarawak,0,0,0
1/01/2020,Mozambique,Selangor,86,51,35
1/01/2020,Mauritania,Johor,1,1,0
1/01/2020,Mauritania,Kedah,1,1,0
1/01/2020,Mauritania,Pulau Pinang,0,0,0
1/01/2020,Mauritania,Sabah,0,0,0
1/01/2020,Mauritania,Sarawak,0,0,0
1/01/2020,Mauritania,Selangor,34,22,12
1/01/2020,Mauritius,Johor,305,158,147
1/01/2020,Mauritius,Kedah,2,1,1
1/01/2020,Mauritius,Kelantan,0,0,0
1/01/2020,Mauritius,Pahang,0,0,0
1/01/2020,Mauritius,Perak,0,0,0
1/01/2020,Mauritius,Perlis,1,0,1
1/01/2020,Mauritius,Pulau Pinang,3,1,2
1/01/2020,Mauritius,Sabah,4,3,1
1/01/2020,Mauritius,Sarawak,0,0,0
1/01/2020,Mauritius,Selangor,1261,623,638
1/01/2020,Malawi,Johor,0,0,0
1/01/2020,Malawi,Pulau Pinang,0,0,0
1/01/2020,Malawi,Sabah,0,0,0
1/01/2020,Malawi,Sarawak,0,0,0
1/01/2020,Malawi,Selangor,37,15,22
1/01/2020,Mayotte,Selangor,1,0,1
1/01/2020,Namibia,Johor,2,1,1
1/01/2020,Namibia,Kedah,1,0,1
1/01/2020,Namibia,Perak,0,0,0
1/01/2020,Namibia,Perlis,0,0,0
1/01/2020,Namibia,Pulau Pinang,0,0,0
1/01/2020,Namibia,Sabah,0,0,0
1/01/2020,Namibia,Sarawak,0,0,0
1/01/2020,Namibia,Selangor,25,7,18
1/01/2020,New Caledonia,Selangor,0,0,0
1/01/2020,Niger,Johor,0,0,0
1/01/2020,Niger,Sabah,0,0,0
1/01/2020,Niger,Selangor,7,6,1
1/01/2020,Nigeria,Johor,31,23,8
1/01/2020,Nigeria,Kedah,2,2,0
1/01/2020,Nigeria,Perlis,1,1,0
1/01/2020,Nigeria,Pulau Pinang,9,7,2
1/01/2020,Nigeria,Sabah,0,0,0
1/01/2020,Nigeria,Sarawak,5,3,2
1/01/2020,Nigeria,Selangor,790,625,165
1/01/2020,Nicaragua,Johor,5,3,2
1/01/2020,Nicaragua,Kedah,0,0,0
1/01/2020,Nicaragua,Pulau Pinang,1,1,0
1/01/2020,Nicaragua,Sabah,0,0,0
1/01/2020,Nicaragua,Selangor,6,1,5
1/01/2020,Netherlands,Johor,1035,663,372
1/01/2020,Netherlands,Kedah,559,284,275
1/01/2020,Netherlands,Kelantan,7,6,1
1/01/2020,Netherlands,Melaka,1,1,0
1/01/2020,Netherlands,Negeri Sembilan,0,0,0
1/01/2020,Netherlands,Pahang,1,1,0
1/01/2020,Netherlands,Perak,24,14,10
1/01/2020,Netherlands,Perlis,74,46,28
1/01/2020,Netherlands,Pulau Pinang,280,177,103
1/01/2020,Netherlands,Sabah,71,41,30
1/01/2020,Netherlands,Sarawak,228,154,74
1/01/2020,Netherlands,Selangor,4862,3023,1839
1/01/2020,Netherlands,Terengganu,0,0,0
1/01/2020,Netherlands,W.P. Labuan,9,7,2
1/01/2020,Norway,Johor,244,150,94
